Datetime,Open,High,Low,Last,Volume,Dividends,Stock splits
3/9/2022 15:45,231.08,231.27,230.3,230.61,455876,0,0
3/9/2022 15:50,230.73,231.1199,229.3,229.83,747868,0,0
3/9/2022 15:55,229.907,230.34,229.31,230.14,2856044,0,0
3/10/2022 9:30,225.31,227,223.74,225.26,1231371,0,0
3/10/2022 9:35,225.25,225.59,223.04,223.1201,728331,0,0
3/10/2022 9:40,223.13,224.5,222.58,223.34,718966,0,0
3/10/2022 9:45,223.34,224.08,222.02,222.08,532515,0,0
3/10/2022 9:50,222.11,222.75,221.42,222.53,548129,0,0
3/10/2022 9:55,222.46,224.83,222.36,224.26,681329,0,0
3/10/2022 10:00,224.2,224.2699,221.86,222.2,471664,0,0
3/10/2022 10:05,222.26,222.79,221.46,222.44,504961,0,0
3/10/2022 10:10,222.4799,223.65,221.9858,223.5,444757,0,0
3/10/2022 10:15,223.49,225.28,223.2001,225.02,521125,0,0
3/10/2022 10:20,225.05,225.16,223.2301,223.5101,450573,0,0
3/10/2022 10:25,223.62,224.17,222.89,222.89,389457,0,0
3/10/2022 10:30,222.89,223.43,221.27,221.6,475056,0,0
3/10/2022 10:35,221.55,222.09,221.31,221.94,506007,0,0
3/10/2022 10:40,221.9199,222.1199,220.86,220.94,494457,0,0
3/10/2022 10:45,220.8801,222.1999,220.67,221.6433,521617,0,0
3/10/2022 10:50,221.6586,221.6586,220.265,220.39,369765,0,0
3/10/2022 10:55,220.35,220.6496,219.85,220.3,417348,0,0
3/10/2022 11:00,220.28,220.4399,219.61,220.14,315009,0,0
3/10/2022 11:05,220.1799,220.38,219.11,219.7575,316591,0,0
3/10/2022 11:10,219.8,220.35,219.32,220.16,275403,0,0
3/10/2022 11:15,220.16,220.16,219.4842,219.5499,259504,0,0
3/10/2022 11:20,219.5299,220.14,219.06,219.54,348561,0,0
3/10/2022 11:25,219.5,219.5991,218.82,219.5,334869,0,0
3/10/2022 11:30,219.55,219.93,219.2365,219.6083,265996,0,0
3/10/2022 11:35,219.61,220.6,219.49,220.5199,317263,0,0
3/10/2022 11:40,220.49,221.06,220.12,220.7059,324704,0,0
3/10/2022 11:45,220.74,220.82,219.8,220.245,243063,0,0
3/10/2022 11:50,220.245,221.1499,220.13,220.87,243419,0,0
3/10/2022 11:55,220.87,221.4099,220.52,221.2801,248880,0,0
3/10/2022 12:00,221.31,221.505,220.8,221.025,237259,0,0
3/10/2022 12:05,221.025,221.37,220.14,220.31,236053,0,0
3/10/2022 12:10,220.3,221.57,220.12,221.5307,304656,0,0
3/10/2022 12:15,221.56,221.65,220.9411,221.29,275833,0,0
3/10/2022 12:20,221.3,222.39,221.13,222.2499,310876,0,0
3/10/2022 12:25,222.2892,222.31,221.7701,221.92,205772,0,0
3/10/2022 12:30,221.89,221.89,220.9801,221.0528,207190,0,0
3/10/2022 12:35,221.05,221.16,220.51,220.56,213997,0,0
3/10/2022 12:40,220.565,220.8281,220.32,220.7775,181305,0,0
3/10/2022 12:45,220.74,221.49,220.56,221.27,227588,0,0
3/10/2022 12:50,221.29,221.3981,220.06,220.2199,218595,0,0
3/10/2022 12:55,220.2196,220.63,220.07,220.4,189242,0,0
3/10/2022 13:00,220.37,221.46,220.27,220.3293,224274,0,0
3/10/2022 13:05,220.37,221.0505,220.2,220.4552,170203,0,0
3/10/2022 13:10,220.48,221.3699,220.42,221.0181,171086,0,0
3/10/2022 13:15,221.04,221.99,220.9,221.77,205930,0,0
3/10/2022 13:20,221.7487,222.0894,221.36,221.98,233782,0,0
3/10/2022 13:25,221.98,222.5,221.61,222.29,239037,0,0
3/10/2022 13:30,222.26,222.7799,221.68,222.53,268359,0,0
3/10/2022 13:35,222.49,222.86,222.18,222.3834,209650,0,0
3/10/2022 13:40,222.4,222.7,221.76,221.91,188781,0,0
3/10/2022 13:45,221.99,223.52,221.99,223.38,283739,0,0
3/10/2022 13:50,223.41,223.88,223.32,223.655,301280,0,0
3/10/2022 13:55,223.645,223.82,223.38,223.6601,250738,0,0
3/10/2022 14:00,223.7099,225.7,223.3,225.65,464586,0,0
3/10/2022 14:05,225.7,226.22,224.92,225.0001,389919,0,0
3/10/2022 14:10,224.99,225.7,224.68,224.86,311651,0,0
3/10/2022 14:15,224.92,225.9,224.69,225.2401,266386,0,0
3/10/2022 14:20,225.31,225.6009,224.77,225.2,235589,0,0
3/10/2022 14:25,225.23,226.3825,225.17,225.88,303684,0,0
3/10/2022 14:30,225.925,226.6299,225.7,226.01,311666,0,0
3/10/2022 14:35,226.03,226.5399,225.64,225.9,264943,0,0
3/10/2022 14:40,225.901,226.38,225.41,225.43,287280,0,0
3/10/2022 14:45,225.47,227,225.47,226.92,311477,0,0
3/10/2022 14:50,226.95,227.2499,226.6513,226.8,366857,0,0
3/10/2022 14:55,226.77,227.45,226.65,226.8499,308267,0,0
3/10/2022 15:00,226.8901,226.99,225.42,225.539,422014,0,0
3/10/2022 15:05,225.57,226,225.34,225.81,257222,0,0
3/10/2022 15:10,225.84,226.94,225.72,226.6501,300617,0,0
3/10/2022 15:15,226.669,227.0999,226.44,226.72,272297,0,0
3/10/2022 15:20,226.75,227.24,225.73,225.965,400058,0,0
3/10/2022 15:25,225.91,226.4199,225.75,226.12,243068,0,0
3/10/2022 15:30,226.13,226.93,226.08,226.72,297300,0,0
3/10/2022 15:35,226.69,226.75,225.6,226.0602,204175,0,0
3/10/2022 15:40,226.1,226.8299,226.04,226.4813,278810,0,0
3/10/2022 15:45,226.42,226.5099,225.95,226.16,302165,0,0
3/10/2022 15:50,226.2,227.88,226.18,227.3,584578,0,0
3/10/2022 15:55,227.27,227.46,226.37,226.58,2456388,0,0
3/11/2022 9:30,230.22,231.45,229.0301,229.7399,905799,0,0
3/11/2022 9:35,229.71,230.01,227.87,228.01,624732,0,0
3/11/2022 9:40,228.02,228.8,227.4501,228.62,577639,0,0
3/11/2022 9:45,228.57,229.4199,227.87,228.43,504457,0,0
3/11/2022 9:50,228.37,229.5998,227.89,227.93,527845,0,0
3/11/2022 9:55,227.93,228.09,226.92,227.54,465436,0,0
3/11/2022 10:00,227.58,227.58,225.75,226.19,553790,0,0
3/11/2022 10:05,226.18,226.85,225.5,225.9792,390031,0,0
3/11/2022 10:10,225.9799,227.17,225.88,226.5442,373589,0,0
3/11/2022 10:15,226.56,226.56,225.4101,225.9201,325929,0,0
3/11/2022 10:20,225.92,226.53,225.47,225.86,311412,0,0
3/11/2022 10:25,225.8984,227.32,225.8,226.7999,387714,0,0
3/11/2022 10:30,226.67,226.84,225.73,225.92,271911,0,0
3/11/2022 10:35,225.852,227.07,225.82,226.84,285974,0,0
3/11/2022 10:40,226.89,228,226.71,227.115,462031,0,0
3/11/2022 10:45,227.14,227.77,226.8,227.42,270632,0,0
3/11/2022 10:50,227.38,228.46,227.06,227.2127,423009,0,0
3/11/2022 10:55,227.215,227.6699,226.7303,227.0801,377203,0,0
3/11/2022 11:00,227.1563,227.16,226.0901,226.32,305222,0,0
3/11/2022 11:05,226.305,226.4,224.51,224.7293,438690,0,0
3/11/2022 11:10,224.76,225.22,223.8301,224.0087,409763,0,0
3/11/2022 11:15,223.9279,224.34,223.4401,224.2084,285094,0,0
3/11/2022 11:20,224.2204,224.65,223.6201,223.83,309980,0,0
3/11/2022 11:25,223.84,223.9299,222.8,222.83,307202,0,0
3/11/2022 11:30,222.8,223,222.13,222.38,323614,0,0
3/11/2022 11:35,222.35,223.1,222.28,222.71,397899,0,0
3/11/2022 11:40,222.7599,223.16,221.74,223.13,373162,0,0
3/11/2022 11:45,223.19,224,223.02,223.79,265808,0,0
3/11/2022 11:50,223.76,224.09,223.21,223.88,242042,0,0
3/11/2022 11:55,223.835,224.33,223.41,224.09,257936,0,0
3/11/2022 12:00,223.985,224.43,223.3701,224.2401,379772,0,0
3/11/2022 12:05,224.295,224.73,223.4,223.48,275500,0,0
3/11/2022 12:10,223.52,224.2,223.41,223.8008,170172,0,0
3/11/2022 12:15,223.86,225.28,223.63,225.205,232076,0,0
3/11/2022 12:20,225.2062,225.35,224.11,224.2201,244853,0,0
3/11/2022 12:25,224.25,224.2799,223.17,223.2256,193870,0,0
3/11/2022 12:30,223.1901,223.83,223.1,223.58,162095,0,0
3/11/2022 12:35,223.58,223.58,222.63,223.23,201185,0,0
3/11/2022 12:40,223.22,223.96,223.2,223.94,171275,0,0
3/11/2022 12:45,223.92,224.52,223.74,224.0701,173575,0,0
3/11/2022 12:50,224.095,224.23,223.6801,223.88,115325,0,0
3/11/2022 12:55,223.865,225.08,223.865,224.77,214368,0,0
3/11/2022 13:00,224.74,225.68,224.47,225.6593,248209,0,0
3/11/2022 13:05,225.6213,225.91,224.7201,225.0498,247838,0,0
3/11/2022 13:10,225.05,225.2799,224.61,224.71,149421,0,0
3/11/2022 13:15,224.8,225.5,224.7101,225.19,214285,0,0
3/11/2022 13:20,225.18,226.06,225.1201,225.9,235951,0,0
3/11/2022 13:25,225.93,226.25,225.5901,225.83,203493,0,0
3/11/2022 13:30,225.8,226.0795,225.47,225.9026,170004,0,0
3/11/2022 13:35,225.93,226.26,225.08,225.1704,270681,0,0
3/11/2022 13:40,225.175,225.8,224.95,225.5,249033,0,0
3/11/2022 13:45,225.5208,226.38,225.475,226.38,226721,0,0
3/11/2022 13:50,226.38,226.58,224.8,224.8001,301394,0,0
3/11/2022 13:55,224.86,225.14,224.3,224.44,183223,0,0
3/11/2022 14:00,224.36,224.9999,224.17,224.86,194482,0,0
3/11/2022 14:05,224.84,225.04,224.6873,224.86,137390,0,0
3/11/2022 14:10,224.91,225.1299,224.52,224.82,172586,0,0
3/11/2022 14:15,224.91,225.45,224.39,224.41,184450,0,0
3/11/2022 14:20,224.4345,224.9,224.2901,224.8172,144878,0,0
3/11/2022 14:25,224.79,226.17,224.71,225.94,224600,0,0
3/11/2022 14:30,225.9201,226.13,225.29,225.38,191489,0,0
3/11/2022 14:35,225.365,225.74,225.1,225.4,167349,0,0
3/11/2022 14:40,225.37,225.48,224.78,224.94,167776,0,0
3/11/2022 14:45,224.99,225.27,224.53,225.24,158810,0,0
3/11/2022 14:50,225.2699,225.2699,224.33,224.65,170281,0,0
3/11/2022 14:55,224.63,224.73,224.15,224.27,212943,0,0
3/11/2022 15:00,224.22,224.71,223.89,224.14,189532,0,0
3/11/2022 15:05,224.14,224.3874,223.45,223.8,213279,0,0
3/11/2022 15:10,223.77,224.06,223.38,223.61,177858,0,0
3/11/2022 15:15,223.62,224.25,223.49,223.98,230838,0,0
3/11/2022 15:20,223.9353,224.04,223.35,223.36,205545,0,0
3/11/2022 15:25,223.35,223.58,222.69,222.7841,262714,0,0
3/11/2022 15:30,222.75,222.75,221.9401,222.1801,336999,0,0
3/11/2022 15:35,222.2,222.95,222.17,222.48,370714,0,0
3/11/2022 15:40,222.46,222.61,221.86,222.09,363746,0,0
3/11/2022 15:45,222.07,222.24,221.55,222.053,409653,0,0
3/11/2022 15:50,221.96,222.0425,220.82,221.02,477708,0,0
3/11/2022 15:55,221.05,221.56,220.46,221,2717192,0,0
3/14/2022 9:30,218.69,219.95,216.32,216.87,774143,0,0
3/14/2022 9:35,216.97,218.3,215.921,218,538719,0,0
3/14/2022 9:40,217.99,219.5,217.01,219.15,620442,0,0
3/14/2022 9:45,219.08,220.23,218.3201,219.8834,526802,0,0
3/14/2022 9:50,219.8779,219.9699,218.3,218.87,423884,0,0
3/14/2022 9:55,218.81,219.6899,217.4,218.63,393178,0,0
3/14/2022 10:00,218.67,219.75,217.46,218.84,407776,0,0
3/14/2022 10:05,218.91,221.11,218.779,220.965,549156,0,0
3/14/2022 10:10,220.9591,221.57,220.62,221.4601,450929,0,0
3/14/2022 10:15,221.51,221.88,221.0001,221.23,341744,0,0
3/14/2022 10:20,221.2,222.55,220.93,222.14,390928,0,0
3/14/2022 10:25,222.24,222.62,220.65,220.83,364507,0,0
3/14/2022 10:30,220.85,220.85,218.86,219.7799,415739,0,0
3/14/2022 10:35,219.78,220.43,219.23,219.94,354653,0,0
3/14/2022 10:40,219.8501,220.5,218.95,219.0501,309642,0,0
3/14/2022 10:45,219.05,220.2599,218.6601,219.8737,305217,0,0
3/14/2022 10:50,219.9297,221.84,219.7501,221.6,397823,0,0
3/14/2022 10:55,221.6,222.37,221.4301,222.09,409823,0,0
3/14/2022 11:00,222.07,222.22,221.2,221.9101,258094,0,0
3/14/2022 11:05,221.9004,222.24,221.08,221.1803,255212,0,0
3/14/2022 11:10,221.225,221.3012,219.69,219.8595,336442,0,0
3/14/2022 11:15,219.88,220.7262,219.8166,220.4,255445,0,0
3/14/2022 11:20,220.35,220.35,219.02,219.2026,244244,0,0
3/14/2022 11:25,219.16,219.47,218.46,218.88,287951,0,0
3/14/2022 11:30,218.9,219.09,218.54,219.0283,249814,0,0
3/14/2022 11:35,219.039,219.08,217.79,217.98,253261,0,0
3/14/2022 11:40,218,218.0299,216.62,216.85,392305,0,0
3/14/2022 11:45,216.892,217.06,216.2667,216.365,342869,0,0
3/14/2022 11:50,216.36,216.83,216.2,216.64,306814,0,0
3/14/2022 11:55,216.6,217.19,216.0368,216.82,283105,0,0
3/14/2022 12:00,216.79,216.99,216.13,216.3,219496,0,0
3/14/2022 12:05,216.3297,216.6,215.6201,215.6612,319815,0,0
3/14/2022 12:10,215.645,215.87,214.76,215.1466,466793,0,0
3/14/2022 12:15,215.14,216.0799,215.12,215.9,251509,0,0
3/14/2022 12:20,215.95,216.26,215.37,215.92,294761,0,0
3/14/2022 12:25,215.88,215.96,215.12,215.4999,265710,0,0
3/14/2022 12:30,215.41,215.77,214.47,214.6893,314182,0,0
3/14/2022 12:35,214.6321,215.32,214.31,215.06,272644,0,0
3/14/2022 12:40,215.06,215.9499,214.9301,215.24,240423,0,0
3/14/2022 12:45,215.18,215.28,214.22,214.6,287653,0,0
3/14/2022 12:50,214.7,214.9,213.76,213.8598,310910,0,0
3/14/2022 12:55,213.86,214.35,213.61,213.925,271043,0,0
3/14/2022 13:00,213.95,213.99,213.3,213.3548,273731,0,0
3/14/2022 13:05,213.33,213.78,213.05,213.105,297120,0,0
3/14/2022 13:10,213.0816,213.83,213.01,213.28,270535,0,0
3/14/2022 13:15,213.2601,213.705,213.055,213.55,241528,0,0
3/14/2022 13:20,213.57,213.71,213.1,213.55,192301,0,0
3/14/2022 13:25,213.61,213.672,212.66,212.7509,263600,0,0
3/14/2022 13:30,212.75,213.21,212.2,212.72,274734,0,0
3/14/2022 13:35,212.6701,212.76,212.25,212.7,204482,0,0
3/14/2022 13:40,212.73,212.8699,212.17,212.3894,281551,0,0
3/14/2022 13:45,212.4,213.09,212.26,212.745,252614,0,0
3/14/2022 13:50,212.745,214.4599,212.73,213.647,467237,0,0
3/14/2022 13:55,213.64,214.16,213.03,213.13,255016,0,0
3/14/2022 14:00,213.1799,213.4687,212.85,213.065,188208,0,0
3/14/2022 14:05,213.15,213.7099,213.08,213.32,260138,0,0
3/14/2022 14:10,213.37,213.5899,212.48,212.63,297827,0,0
3/14/2022 14:15,212.6,212.72,211.67,211.99,313312,0,0
3/14/2022 14:20,212.04,212.333,211.7801,211.89,183214,0,0
3/14/2022 14:25,211.9199,212.33,211.5901,211.904,246391,0,0
3/14/2022 14:30,211.92,213.12,211.78,213.0266,256105,0,0
3/14/2022 14:35,213.04,213.97,212.9501,213.5404,268265,0,0
3/14/2022 14:40,213.61,213.8799,213.15,213.1833,234015,0,0
3/14/2022 14:45,213.1405,213.29,212.76,212.86,207945,0,0
3/14/2022 14:50,212.86,213.4399,212.53,213.4,251332,0,0
3/14/2022 14:55,213.4,213.79,213.0701,213.695,259534,0,0
3/14/2022 15:00,213.7,214.97,213.5,214.425,375883,0,0
3/14/2022 15:05,214.34,214.35,213.2674,213.425,295528,0,0
3/14/2022 15:10,213.4,214.1,213.27,214,279994,0,0
3/14/2022 15:15,213.98,214.72,213.42,213.4414,330039,0,0
3/14/2022 15:20,213.42,214.24,213.0101,214.145,329691,0,0
3/14/2022 15:25,214.07,214.12,213.461,213.69,311787,0,0
3/14/2022 15:30,213.68,213.68,212.36,212.66,305159,0,0
3/14/2022 15:35,212.7,213.28,212.3,213.08,290733,0,0
3/14/2022 15:40,213.07,213.73,212.91,213.68,367252,0,0
3/14/2022 15:45,213.7299,214.38,213.1075,213.81,396174,0,0
3/14/2022 15:50,213.82,213.92,212.5901,213.08,406854,0,0
3/14/2022 15:55,213.09,213.75,212.93,213.3,2644798,0,0
3/15/2022 9:30,215.18,216.7,214.46,215.94,1016770,0,0
3/15/2022 9:35,215.93,216.89,214.6,215.46,581368,0,0
3/15/2022 9:40,215.43,215.95,213.61,214.4,585592,0,0
3/15/2022 9:45,214.43,215.07,213.2201,214.25,493846,0,0
3/15/2022 9:50,214.335,216.4,214.055,215.8799,545177,0,0
3/15/2022 9:55,215.8799,218.49,215.7401,217.59,648005,0,0
3/15/2022 10:00,217.5601,219.67,217.3444,219.46,722311,0,0
3/15/2022 10:05,219.52,219.78,218.5801,218.9,439343,0,0
3/15/2022 10:10,218.908,219.7,218.35,218.68,504970,0,0
3/15/2022 10:15,218.68,220.18,218.28,220.05,527510,0,0
3/15/2022 10:20,220.045,222.02,219.85,221.84,661593,0,0
3/15/2022 10:25,221.8514,222.4599,221.05,222.325,535018,0,0
3/15/2022 10:30,222.36,223.3689,222.25,222.85,587934,0,0
3/15/2022 10:35,222.91,224.48,222.75,224.22,610686,0,0
3/15/2022 10:40,224.28,225,223.73,224.9,578616,0,0
3/15/2022 10:45,224.96,225.87,224.804,225.83,612715,0,0
3/15/2022 10:50,225.8499,225.8499,224.4,225.2736,520908,0,0
3/15/2022 10:55,225.34,225.34,223.81,224.54,464022,0,0
3/15/2022 11:00,224.4801,225.4199,224.16,225.3501,375146,0,0
3/15/2022 11:05,225.43,225.96,224.9401,225.6199,497603,0,0
3/15/2022 11:10,225.6,226.35,224.9,226.0013,586668,0,0
3/15/2022 11:15,226.1,226.35,225.32,225.95,365764,0,0
3/15/2022 11:20,225.98,226.1799,225.32,225.69,327337,0,0
3/15/2022 11:25,225.7274,227.081,225.5501,227.04,469663,0,0
3/15/2022 11:30,227.04,227.98,226.8001,227.775,418577,0,0
3/15/2022 11:35,227.8,228.07,227.27,227.3601,397585,0,0
3/15/2022 11:40,227.4183,227.65,226.65,226.859,359847,0,0
3/15/2022 11:45,226.835,226.88,225.9,226.6029,402181,0,0
3/15/2022 11:50,226.6,226.9482,225.4517,225.69,343915,0,0
3/15/2022 11:55,225.79,225.85,224.4512,225.39,513775,0,0
3/15/2022 12:00,225.44,225.89,224.56,225.565,421252,0,0
3/15/2022 12:05,225.53,227.43,225.17,227.11,470059,0,0
3/15/2022 12:10,227.1299,227.73,226.6,227.4442,351644,0,0
3/15/2022 12:15,227.485,227.8,227.1,227.62,301777,0,0
3/15/2022 12:20,227.52,228.01,226.83,227.77,384167,0,0
3/15/2022 12:25,227.786,228.27,227.62,227.7853,377289,0,0
3/15/2022 12:30,227.7901,227.975,226.97,227.09,255311,0,0
3/15/2022 12:35,227.13,227.78,226.52,227.23,303399,0,0
3/15/2022 12:40,227.29,227.326,226.3301,226.34,273084,0,0
3/15/2022 12:45,226.4,226.8699,226.01,226.1233,291814,0,0
3/15/2022 12:50,226.1,226.74,225.63,226.715,617004,0,0
3/15/2022 12:55,226.74,227.404,226.4401,227.33,266097,0,0
3/15/2022 13:00,227.33,228.34,227.13,228.235,316424,0,0
3/15/2022 13:05,228.21,228.34,227.57,227.68,325655,0,0
3/15/2022 13:10,227.6101,227.74,227.08,227.14,208963,0,0
3/15/2022 13:15,227.17,227.45,226.4,226.44,325980,0,0
3/15/2022 13:20,226.45,227.23,226.3601,226.99,292447,0,0
3/15/2022 13:25,226.98,227.54,226.47,226.49,212431,0,0
3/15/2022 13:30,226.48,227.205,226.25,227.115,233514,0,0
3/15/2022 13:35,227.115,227.6,226.8999,227.06,240240,0,0
3/15/2022 13:40,227.0959,227.48,226.78,227,250741,0,0
3/15/2022 13:45,227.01,227.01,226.22,226.28,269279,0,0
3/15/2022 13:50,226.28,227.29,226.28,227.14,241676,0,0
3/15/2022 13:55,227.13,228.09,227,227.8599,356293,0,0
3/15/2022 14:00,227.83,228.1,226.37,226.475,366635,0,0
3/15/2022 14:05,226.5,227.63,226.48,227.4,313290,0,0
3/15/2022 14:10,227.385,227.43,226.72,227.1,236745,0,0
3/15/2022 14:15,227.1499,227.22,225.5364,225.8,338655,0,0
3/15/2022 14:20,225.7899,226.68,225.65,226.63,333363,0,0
3/15/2022 14:25,226.62,227.18,226.51,226.9699,291563,0,0
3/15/2022 14:30,226.9346,227.6,226.3301,227.3199,302244,0,0
3/15/2022 14:35,227.33,227.5799,226.84,227.185,207744,0,0
3/15/2022 14:40,227.2,227.4499,226.7,227.4172,233274,0,0
3/15/2022 14:45,227.405,228.1699,227.34,228.005,299896,0,0
3/15/2022 14:50,228.06,228.29,227.71,228.02,328919,0,0
3/15/2022 14:55,228.05,228.69,227.96,228.49,374813,0,0
3/15/2022 15:00,228.48,228.83,228.2,228.2701,345702,0,0
3/15/2022 15:05,228.25,228.8,227.9,228.78,356197,0,0
3/15/2022 15:10,228.76,229.2087,228.385,228.71,469677,0,0
3/15/2022 15:15,228.78,229.68,228.56,229.62,406922,0,0
3/15/2022 15:20,229.62,230,229.47,229.89,453199,0,0
3/15/2022 15:25,229.9,230.01,229.17,229.61,572354,0,0
3/15/2022 15:30,229.64,230.38,229.6301,230.0208,461568,0,0
3/15/2022 15:35,230.03,230.2499,229.76,230.0399,486890,0,0
3/15/2022 15:40,230.06,230.27,229.35,229.67,499565,0,0
3/15/2022 15:45,229.71,229.84,228.85,229.19,604392,0,0
3/15/2022 15:50,229.15,230.21,229.145,229.8301,649486,0,0
3/15/2022 15:55,229.85,230.09,229.3,229.73,3357249,0,0
3/16/2022 9:30,235,235.4899,231.72,233.04,1693826,0,0
3/16/2022 9:35,233.0601,233.9,231.82,232.33,870872,0,0
3/16/2022 9:40,232.42,235.76,232.4,235.3401,890746,0,0
3/16/2022 9:45,235.43,237.2424,234.9601,236.82,805689,0,0
3/16/2022 9:50,236.82,237.74,236.21,237.44,717283,0,0
3/16/2022 9:55,237.47,237.73,236.6,237.09,487521,0,0
3/16/2022 10:00,237.2,239.26,237.2,238.2401,903057,0,0
3/16/2022 10:05,238.24,238.97,238.03,238.195,611063,0,0
3/16/2022 10:10,238.18,240.43,237.8601,240.3062,928298,0,0
3/16/2022 10:15,240.34,242.75,240.2708,242.4642,1050448,0,0
3/16/2022 10:20,242.4,243.3941,242.2101,243.17,964759,0,0
3/16/2022 10:25,243.16,245.5,243.1217,244.925,1498778,0,0
3/16/2022 10:30,244.9347,245.97,244.67,245.21,919902,0,0
3/16/2022 10:35,245.19,245.4,243.37,244.4297,885575,0,0
3/16/2022 10:40,244.4599,244.75,241.9201,242.52,874667,0,0
3/16/2022 10:45,242.56,243.182,242.0201,242.6601,599869,0,0
3/16/2022 10:50,242.63,243.25,241.6,242.4203,557245,0,0
3/16/2022 10:55,242.45,242.64,241.2701,242.31,507776,0,0
3/16/2022 11:00,242.3699,243.14,241.94,242.6301,484532,0,0
3/16/2022 11:05,242.62,243.4,241.2031,241.45,511379,0,0
3/16/2022 11:10,241.5,242.2,241.45,241.65,336910,0,0
3/16/2022 11:15,241.635,242.84,241.22,242.57,443165,0,0
3/16/2022 11:20,242.5437,243,242.19,242.61,337214,0,0
3/16/2022 11:25,242.6699,242.79,242.0701,242.5,302568,0,0
3/16/2022 11:30,242.53,242.99,242.38,242.74,231764,0,0
3/16/2022 11:35,242.7001,243.04,242.05,242.34,292833,0,0
3/16/2022 11:40,242.33,242.365,241.09,242.06,387486,0,0
3/16/2022 11:45,242.1006,242.28,241.71,242.28,184950,0,0
3/16/2022 11:50,242.2401,243.47,242.1101,243.17,404600,0,0
3/16/2022 11:55,243.17,243.3,242.495,242.85,238377,0,0
3/16/2022 12:00,242.86,243.54,242.64,243.3701,254019,0,0
3/16/2022 12:05,243.46,243.7329,243.08,243.31,304650,0,0
3/16/2022 12:10,243.3299,243.6607,243.26,243.545,177608,0,0
3/16/2022 12:15,243.57,244.059,243.27,243.8145,336119,0,0
3/16/2022 12:20,243.84,244.3,243.62,243.62,248076,0,0
3/16/2022 12:25,243.6435,243.8499,242.64,242.84,250777,0,0
3/16/2022 12:30,242.8301,242.9394,242.0378,242.4101,303612,0,0
3/16/2022 12:35,242.45,242.8609,241.51,241.7699,328449,0,0
3/16/2022 12:40,241.71,242.26,241.55,242.02,253399,0,0
3/16/2022 12:45,242.0213,242.15,240.15,240.48,400862,0,0
3/16/2022 12:50,240.5,240.68,239.11,239.665,611438,0,0
3/16/2022 12:55,239.68,239.68,238.5679,239.17,511470,0,0
3/16/2022 13:00,239.2,239.35,237.97,238.005,411983,0,0
3/16/2022 13:05,237.9701,238.28,236.7086,236.745,588979,0,0
3/16/2022 13:10,236.79,237.11,235.5801,235.9247,744935,0,0
3/16/2022 13:15,235.92,236.4,235.35,235.8,532168,0,0
3/16/2022 13:20,235.845,236.0899,234.57,235.7899,674163,0,0
3/16/2022 13:25,235.79,236.67,235.3601,236.54,461592,0,0
3/16/2022 13:30,236.5699,237.82,236.5,237.665,519754,0,0
3/16/2022 13:35,237.655,238.49,237.47,237.97,473776,0,0
3/16/2022 13:40,237.9999,238.2,237.1,237.79,407133,0,0
3/16/2022 13:45,237.8197,238.7,237.4401,238.6101,289503,0,0
3/16/2022 13:50,238.61,239.18,238.2001,239,403705,0,0
3/16/2022 13:55,239,239.8,238.8,239.7594,342604,0,0
3/16/2022 14:00,239.68,239.74,236.1702,236.8933,981550,0,0
3/16/2022 14:05,236.95,238.68,235.95,236.4,749763,0,0
3/16/2022 14:10,236.375,237,233.76,233.8,914214,0,0
3/16/2022 14:15,233.8,236.5,233.65,236.49,744638,0,0
3/16/2022 14:20,236.5,236.79,234.36,234.455,532779,0,0
3/16/2022 14:25,234.4871,235.6563,234.04,234.515,423591,0,0
3/16/2022 14:30,234.36,234.4699,232.0501,232.87,740573,0,0
3/16/2022 14:35,232.85,236.46,232.17,236.46,826617,0,0
3/16/2022 14:40,236.4,239.63,236.28,239.45,1113791,0,0
3/16/2022 14:45,239.4201,240.9499,238.67,239.49,885708,0,0
3/16/2022 14:50,239.49,241.45,238.5,241.3199,757403,0,0
3/16/2022 14:55,241.2982,242.5899,240.32,240.4299,900666,0,0
3/16/2022 15:00,240.4899,241.56,239.4,240.9376,654325,0,0
3/16/2022 15:05,240.9699,242.06,240,240.495,493821,0,0
3/16/2022 15:10,240.515,241.52,240.2001,241.3424,349386,0,0
3/16/2022 15:15,241.31,242.1499,240.4,242.07,460588,0,0
3/16/2022 15:20,242.1,243.27,241.71,242.86,619661,0,0
3/16/2022 15:25,242.9,243.31,242.7,242.93,491580,0,0
3/16/2022 15:30,242.97,243.21,241.37,241.96,581027,0,0
3/16/2022 15:35,241.91,242.59,241.46,242.54,434076,0,0
3/16/2022 15:40,242.52,243,242.22,242.555,442526,0,0
3/16/2022 15:45,242.6299,244.31,242.44,244.075,891580,0,0
3/16/2022 15:50,244.16,244.69,243.9201,244.426,735964,0,0
3/16/2022 15:55,244.47,245,243.71,244.96,3214521,0,0
3/17/2022 9:30,241.2,243.83,239.06,241.05,1051645,0,0
3/17/2022 9:35,240.92,242.7499,240,242.71,741579,0,0
3/17/2022 9:40,242.75,244.3999,242.62,244.2044,690128,0,0
3/17/2022 9:45,244.239,245.47,242.91,242.91,849043,0,0
3/17/2022 9:50,242.85,245.32,241.66,245.285,863409,0,0
3/17/2022 9:55,245.295,247.48,245.295,247.425,798268,0,0
3/17/2022 10:00,247.425,247.5,246.05,246.9099,612451,0,0
3/17/2022 10:05,246.7632,247.68,246.4701,246.95,493176,0,0
